Date,Open,High,Low,Close,Adj Close,Volume
1953-02-11,25.639999,25.639999,25.639999,25.639999,25.639999,1240000
1953-02-13,25.740000,25.740000,25.740000,25.740000,25.740000,1350000
1953-02-16,25.650000,25.650000,25.650000,25.650000,25.650000,1330000
1953-02-17,25.500000,25.500000,25.500000,25.500000,25.500000,1290000
1953-02-18,25.480000,25.480000,25.480000,25.480000,25.480000,1220000
1953-02-19,25.570000,25.570000,25.570000,25.570000,25.570000,1390000
1953-02-20,25.629999,25.629999,25.629999,25.629999,25.629999,1400000
1953-02-24,25.750000,25.750000,25.750000,25.750000,25.750000,2300000
1953-02-25,25.910000,25.910000,25.910000,25.910000,25.910000,2360000
1953-02-26,25.950001,25.950001,25.950001,25.950001,25.950001,2290000
1953-02-27,25.900000,25.900000,25.900000,25.900000,25.900000,1990000
1953-03-02,25.930000,25.930000,25.930000,25.930000,25.930000,1760000
1953-03-03,26.000000,26.000000,26.000000,26.000000,26.000000,1850000
1953-03-04,25.780001,25.780001,25.780001,25.780001,25.780001,2010000
1953-03-05,25.790001,25.790001,25.790001,25.790001,25.790001,1540000
1953-03-06,25.840000,25.840000,25.840000,25.840000,25.840000,1690000
1953-03-09,25.830000,25.830000,25.830000,25.830000,25.830000,1600000
1953-03-10,25.910000,25.910000,25.910000,25.910000,25.910000,1530000
1953-03-11,26.120001,26.120001,26.120001,26.120001,26.120001,1890000
1953-03-12,26.129999,26.129999,26.129999,26.129999,26.129999,1780000
1953-03-13,26.180000,26.180000,26.180000,26.180000,26.180000,1760000
1953-03-16,26.219999,26.219999,26.219999,26.219999,26.219999,1770000
1953-03-17,26.330000,26.330000,26.330000,26.330000,26.330000,2110000
1953-03-18,26.240000,26.240000,26.240000,26.240000,26.240000,2110000
1953-03-19,26.219999,26.219999,26.219999,26.219999,26.219999,1840000
1953-03-20,26.180000,26.180000,26.180000,26.180000,26.180000,1730000
1953-03-23,26.020000,26.020000,26.020000,26.020000,26.020000,1750000
1953-03-24,26.170000,26.170000,26.170000,26.170000,26.170000,1970000
1953-03-25,26.100000,26.100000,26.100000,26.100000,26.100000,2320000
1953-03-26,25.950001,25.950001,25.950001,25.950001,25.950001,2000000
1953-03-27,25.990000,25.990000,25.990000,25.990000,25.990000,1640000
1953-03-30,25.610001,25.610001,25.610001,25.610001,25.610001,2740000
1953-03-31,25.290001,25.290001,25.290001,25.290001,25.290001,3120000
1953-04-01,25.250000,25.250000,25.250000,25.250000,25.250000,2240000
1953-04-02,25.230000,25.230000,25.230000,25.230000,25.230000,1720000
1953-04-06,24.610001,24.610001,24.610001,24.610001,24.610001,3050000
1953-04-07,24.709999,24.709999,24.709999,24.709999,24.709999,2500000
1953-04-08,24.930000,24.930000,24.930000,24.930000,24.930000,1860000
1953-04-09,24.879999,24.879999,24.879999,24.879999,24.879999,1520000
1953-04-10,24.820000,24.820000,24.820000,24.820000,24.820000,1360000
1953-04-13,24.770000,24.770000,24.770000,24.770000,24.770000,1280000
1953-04-14,24.860001,24.860001,24.860001,24.860001,24.860001,1480000
1953-04-15,24.959999,24.959999,24.959999,24.959999,24.959999,1580000
1953-04-16,24.910000,24.910000,24.910000,24.910000,24.910000,1310000
1953-04-17,24.620001,24.620001,24.620001,24.620001,24.620001,1430000
1953-04-20,24.730000,24.730000,24.730000,24.730000,24.730000,1520000
1953-04-21,24.670000,24.670000,24.670000,24.670000,24.670000,1250000
1953-04-22,24.459999,24.459999,24.459999,24.459999,24.459999,1390000
1953-04-23,24.190001,24.190001,24.190001,24.190001,24.190001,1920000
1953-04-24,24.200001,24.200001,24.200001,24.200001,24.200001,1780000
1953-04-27,24.340000,24.340000,24.340000,24.340000,24.340000,1400000
1953-04-28,24.520000,24.520000,24.520000,24.520000,24.520000,1330000
1953-04-29,24.680000,24.680000,24.680000,24.680000,24.680000,1310000
1953-04-30,24.620001,24.620001,24.620001,24.620001,24.620001,1140000
1953-05-01,24.730000,24.730000,24.730000,24.730000,24.730000,1200000
1953-05-04,25.000000,25.000000,25.000000,25.000000,25.000000,1520000
1953-05-05,25.030001,25.030001,25.030001,25.030001,25.030001,1290000
1953-05-06,25.000000,25.000000,25.000000,25.000000,25.000000,1110000
1953-05-07,24.900000,24.900000,24.900000,24.900000,24.900000,1110000
1953-05-08,24.900000,24.900000,24.900000,24.900000,24.900000,1220000
1953-05-11,24.910000,24.910000,24.910000,24.910000,24.910000,1010000
1953-05-12,24.740000,24.740000,24.740000,24.740000,24.740000,1080000
1953-05-13,24.709999,24.709999,24.709999,24.709999,24.709999,1120000
1953-05-14,24.850000,24.850000,24.850000,24.850000,24.850000,1210000
1953-05-15,24.840000,24.840000,24.840000,24.840000,24.840000,1200000
1953-05-18,24.750000,24.750000,24.750000,24.750000,24.750000,1080000
1953-05-19,24.700001,24.700001,24.700001,24.700001,24.700001,1120000
1953-05-20,24.930000,24.930000,24.930000,24.930000,24.930000,1690000
1953-05-21,25.059999,25.059999,25.059999,25.059999,25.059999,1590000
1953-05-22,25.030001,25.030001,25.030001,25.030001,25.030001,1350000
1953-05-25,24.990000,24.990000,24.990000,24.990000,24.990000,1180000
1953-05-26,24.870001,24.870001,24.870001,24.870001,24.870001,1160000
1953-05-27,24.639999,24.639999,24.639999,24.639999,24.639999,1330000
1953-05-28,24.459999,24.459999,24.459999,24.459999,24.459999,1240000
1953-05-29,24.540001,24.540001,24.540001,24.540001,24.540001,920000
1953-06-01,24.150000,24.150000,24.150000,24.150000,24.150000,1490000
1953-06-02,24.219999,24.219999,24.219999,24.219999,24.219999,1450000
1953-06-03,24.180000,24.180000,24.180000,24.180000,24.180000,1050000
1953-06-04,24.030001,24.030001,24.030001,24.030001,24.030001,1400000
1953-06-05,24.090000,24.090000,24.090000,24.090000,24.090000,1160000
1953-06-08,24.010000,24.010000,24.010000,24.010000,24.010000,1000000
1953-06-09,23.600000,23.600000,23.600000,23.600000,23.600000,2200000
1953-06-10,23.540001,23.540001,23.540001,23.540001,23.540001,1960000
1953-06-11,23.750000,23.750000,23.750000,23.750000,23.750000,1220000
1953-06-12,23.820000,23.820000,23.820000,23.820000,23.820000,920000
1953-06-15,23.620001,23.620001,23.620001,23.620001,23.620001,1090000
1953-06-16,23.549999,23.549999,23.549999,23.549999,23.549999,1370000
1953-06-17,23.850000,23.850000,23.850000,23.850000,23.850000,1150000
1953-06-18,23.840000,23.840000,23.840000,23.840000,23.840000,1010000
1953-06-19,23.840000,23.840000,23.840000,23.840000,23.840000,890000
1953-06-22,23.959999,23.959999,23.959999,23.959999,23.959999,1030000
1953-06-23,24.120001,24.120001,24.120001,24.120001,24.120001,1050000
1953-06-24,24.090000,24.090000,24.090000,24.090000,24.090000,1030000
1953-06-25,24.190001,24.190001,24.190001,24.190001,24.190001,1160000
1953-06-26,24.209999,24.209999,24.209999,24.209999,24.209999,830000
1953-06-29,24.139999,24.139999,24.139999,24.139999,24.139999,800000
1953-06-30,24.139999,24.139999,24.139999,24.139999,24.139999,820000
1953-07-01,24.240000,24.240000,24.240000,24.240000,24.240000,910000
1953-07-02,24.309999,24.309999,24.309999,24.309999,24.309999,1030000
1953-07-03,24.360001,24.360001,24.360001,24.360001,24.360001,830000
1953-07-06,24.379999,24.379999,24.379999,24.379999,24.379999,820000
1953-07-07,24.510000,24.510000,24.510000,24.510000,24.510000,1030000
1953-07-08,24.500000,24.500000,24.500000,24.500000,24.500000,950000
1953-07-09,24.430000,24.430000,24.430000,24.430000,24.430000,910000
1953-07-10,24.410000,24.410000,24.410000,24.410000,24.410000,860000
1953-07-13,24.170000,24.170000,24.170000,24.170000,24.170000,1120000
1953-07-14,24.080000,24.080000,24.080000,24.080000,24.080000,1030000
1953-07-15,24.150000,24.150000,24.150000,24.150000,24.150000,840000
1953-07-16,24.180000,24.180000,24.180000,24.180000,24.180000,790000
1953-07-17,24.350000,24.350000,24.350000,24.350000,24.350000,840000
1953-07-20,24.219999,24.219999,24.219999,24.219999,24.219999,830000
1953-07-21,24.160000,24.160000,24.160000,24.160000,24.160000,850000
1953-07-22,24.190001,24.190001,24.190001,24.190001,24.190001,900000
1953-07-23,24.230000,24.230000,24.230000,24.230000,24.230000,1000000
1953-07-24,24.230000,24.230000,24.230000,24.230000,24.230000,890000
1953-07-27,24.070000,24.070000,24.070000,24.070000,24.070000,1210000
1953-07-28,24.110001,24.110001,24.110001,24.110001,24.110001,1080000
1953-07-29,24.260000,24.260000,24.260000,24.260000,24.260000,1000000
1953-07-30,24.490000,24.490000,24.490000,24.490000,24.490000,1200000
1953-07-31,24.750000,24.750000,24.750000,24.750000,24.750000,1320000
1953-08-03,24.840000,24.840000,24.840000,24.840000,24.840000,1160000
1953-08-04,24.780001,24.780001,24.780001,24.780001,24.780001,1000000
1953-08-05,24.680000,24.680000,24.680000,24.680000,24.680000,1080000
1953-08-06,24.799999,24.799999,24.799999,24.799999,24.799999,1200000
1953-08-07,24.780001,24.780001,24.780001,24.780001,24.780001,950000
1953-08-10,24.750000,24.750000,24.750000,24.750000,24.750000,1090000
1953-08-11,24.719999,24.719999,24.719999,24.719999,24.719999,940000
1953-08-12,24.780001,24.780001,24.780001,24.780001,24.780001,990000
1953-08-13,24.730000,24.730000,24.730000,24.730000,24.730000,1040000
1953-08-14,24.620001,24.620001,24.620001,24.620001,24.620001,1000000
1953-08-17,24.559999,24.559999,24.559999,24.559999,24.559999,910000
1953-08-18,24.459999,24.459999,24.459999,24.459999,24.459999,1030000
1953-08-19,24.309999,24.309999,24.309999,24.309999,24.309999,1400000
1953-08-20,24.290001,24.290001,24.290001,24.290001,24.290001,860000
1953-08-21,24.350000,24.350000,24.350000,24.350000,24.350000,850000
1953-08-24,24.090000,24.090000,24.090000,24.090000,24.090000,1320000
1953-08-25,23.930000,23.930000,23.930000,23.930000,23.930000,1470000
1953-08-26,23.860001,23.860001,23.860001,23.860001,23.860001,1060000
1953-08-27,23.790001,23.790001,23.790001,23.790001,23.790001,1290000
1953-08-28,23.740000,23.740000,23.740000,23.740000,23.740000,1060000
1953-08-31,23.320000,23.320000,23.320000,23.320000,23.320000,2190000
1953-09-01,23.420000,23.420000,23.420000,23.420000,23.420000,1580000
1953-09-02,23.559999,23.559999,23.559999,23.559999,23.559999,1110000
1953-09-03,23.510000,23.510000,23.510000,23.510000,23.510000,900000
1953-09-04,23.570000,23.570000,23.570000,23.570000,23.570000,770000
1953-09-08,23.610001,23.610001,23.610001,23.610001,23.610001,740000
1953-09-09,23.650000,23.650000,23.650000,23.650000,23.650000,860000
1953-09-10,23.410000,23.410000,23.410000,23.410000,23.410000,1010000
1953-09-11,23.139999,23.139999,23.139999,23.139999,23.139999,1930000
1953-09-14,22.709999,22.709999,22.709999,22.709999,22.709999,2550000
1953-09-15,22.900000,22.900000,22.900000,22.900000,22.900000,2850000
1953-09-16,23.010000,23.010000,23.010000,23.010000,23.010000,1570000
1953-09-17,23.070000,23.070000,23.070000,23.070000,23.070000,1290000
1953-09-18,22.950001,22.950001,22.950001,22.950001,22.950001,1190000
1953-09-21,22.879999,22.879999,22.879999,22.879999,22.879999,1070000
1953-09-22,23.200001,23.200001,23.200001,23.200001,23.200001,1300000
1953-09-23,23.230000,23.230000,23.230000,23.230000,23.230000,1240000
1953-09-24,23.240000,23.240000,23.240000,23.240000,23.240000,1020000
1953-09-25,23.299999,23.299999,23.299999,23.299999,23.299999,910000
1953-09-28,23.450001,23.450001,23.450001,23.450001,23.450001,1150000
1953-09-29,23.490000,23.490000,23.490000,23.490000,23.490000,1170000
1953-09-30,23.350000,23.350000,23.350000,23.350000,23.350000,940000
1953-10-01,23.490000,23.490000,23.490000,23.490000,23.490000,940000
1953-10-02,23.590000,23.590000,23.590000,23.590000,23.590000,890000
1953-10-05,23.480000,23.480000,23.480000,23.480000,23.480000,930000
1953-10-06,23.389999,23.389999,23.389999,23.389999,23.389999,1100000
1953-10-07,23.580000,23.580000,23.580000,23.580000,23.580000,1010000
1953-10-08,23.620001,23.620001,23.620001,23.620001,23.620001,960000
1953-10-09,23.660000,23.660000,23.660000,23.660000,23.660000,900000
1953-10-13,23.570000,23.570000,23.570000,23.570000,23.570000,1130000
1953-10-14,23.680000,23.680000,23.680000,23.680000,23.680000,1290000
1953-10-15,23.950001,23.950001,23.950001,23.950001,23.950001,1710000
1953-10-16,24.139999,24.139999,24.139999,24.139999,24.139999,1620000
1953-10-19,24.160000,24.160000,24.160000,24.160000,24.160000,1190000
1953-10-20,24.170000,24.170000,24.170000,24.170000,24.170000,1280000
1953-10-21,24.190001,24.190001,24.190001,24.190001,24.190001,1320000
1953-10-22,24.299999,24.299999,24.299999,24.299999,24.299999,1330000
1953-10-23,24.350000,24.350000,24.350000,24.350000,24.350000,1330000
1953-10-26,24.309999,24.309999,24.309999,24.309999,24.309999,1340000
1953-10-27,24.260000,24.260000,24.260000,24.260000,24.260000,1170000
1953-10-28,24.290001,24.290001,24.290001,24.290001,24.290001,1260000
1953-10-29,24.580000,24.580000,24.580000,24.580000,24.580000,1610000
1953-10-30,24.540001,24.540001,24.540001,24.540001,24.540001,1400000
1953-11-02,24.660000,24.660000,24.660000,24.660000,24.660000,1340000
1953-11-04,24.510000,24.510000,24.510000,24.510000,24.510000,1480000
1953-11-05,24.639999,24.639999,24.639999,24.639999,24.639999,1720000
1953-11-06,24.610001,24.610001,24.610001,24.610001,24.610001,1700000
1953-11-09,24.660000,24.660000,24.660000,24.660000,24.660000,1440000
1953-11-10,24.370001,24.370001,24.370001,24.370001,24.370001,1340000
1953-11-12,24.459999,24.459999,24.459999,24.459999,24.459999,1390000
1953-11-13,24.540001,24.540001,24.540001,24.540001,24.540001,1540000
1953-11-16,24.379999,24.379999,24.379999,24.379999,24.379999,1490000
1953-11-17,24.250000,24.250000,24.250000,24.250000,24.250000,1250000
1953-11-18,24.290001,24.290001,24.290001,24.290001,24.290001,1250000
1953-11-19,24.400000,24.400000,24.400000,24.400000,24.400000,1420000
1953-11-20,24.440001,24.440001,24.440001,24.440001,24.440001,1300000
1953-11-23,24.360001,24.360001,24.360001,24.360001,24.360001,1410000
1953-11-24,24.500000,24.500000,24.500000,24.500000,24.500000,1470000
1953-11-25,24.520000,24.520000,24.520000,24.520000,24.520000,1540000
1953-11-27,24.660000,24.660000,24.660000,24.660000,24.660000,1600000
1953-11-30,24.760000,24.760000,24.760000,24.760000,24.760000,1960000
1953-12-01,24.780001,24.780001,24.780001,24.780001,24.780001,1580000
1953-12-02,24.950001,24.950001,24.950001,24.950001,24.950001,1850000
1953-12-03,24.969999,24.969999,24.969999,24.969999,24.969999,1740000
1953-12-04,24.980000,24.980000,24.980000,24.980000,24.980000,1390000
1953-12-07,24.950001,24.950001,24.950001,24.950001,24.950001,1410000
1953-12-08,24.870001,24.870001,24.870001,24.870001,24.870001,1390000
1953-12-09,24.840000,24.840000,24.840000,24.840000,24.840000,1410000
1953-12-10,24.780001,24.780001,24.780001,24.780001,24.780001,1420000
1953-12-11,24.760000,24.760000,24.760000,24.760000,24.760000,1440000
1953-12-14,24.690001,24.690001,24.690001,24.690001,24.690001,1540000
1953-12-15,24.709999,24.709999,24.709999,24.709999,24.709999,1450000
1953-12-16,24.959999,24.959999,24.959999,24.959999,24.959999,1880000
1953-12-17,24.940001,24.940001,24.940001,24.940001,24.940001,1600000
1953-12-18,24.990000,24.990000,24.990000,24.990000,24.990000,1550000
1953-12-21,24.950001,24.950001,24.950001,24.950001,24.950001,1690000
1953-12-22,24.760000,24.760000,24.760000,24.760000,24.760000,1720000
1953-12-23,24.690001,24.690001,24.690001,24.690001,24.690001,1570000
1953-12-24,24.799999,24.799999,24.799999,24.799999,24.799999,1270000
1953-12-28,24.709999,24.709999,24.709999,24.709999,24.709999,1570000
1953-12-29,24.549999,24.549999,24.549999,24.549999,24.549999,2140000
1953-12-30,24.760000,24.760000,24.760000,24.760000,24.760000,2050000
1953-12-31,24.809999,24.809999,24.809999,24.809999,24.809999,2490000
1954-01-04,24.950001,24.950001,24.950001,24.950001,24.950001,1310000
1954-01-05,25.100000,25.100000,25.100000,25.100000,25.100000,1520000
1954-01-06,25.139999,25.139999,25.139999,25.139999,25.139999,1460000
1954-01-07,25.059999,25.059999,25.059999,25.059999,25.059999,1540000
1954-01-08,24.930000,24.930000,24.930000,24.930000,24.930000,1260000
1954-01-11,24.799999,24.799999,24.799999,24.799999,24.799999,1220000
1954-01-12,24.930000,24.930000,24.930000,24.930000,24.930000,1250000
1954-01-13,25.070000,25.070000,25.070000,25.070000,25.070000,1420000
1954-01-14,25.190001,25.190001,25.190001,25.190001,25.190001,1530000
1954-01-15,25.430000,25.430000,25.430000,25.430000,25.430000,2180000
1954-01-18,25.430000,25.430000,25.430000,25.430000,25.430000,1580000
1954-01-19,25.680000,25.680000,25.680000,25.680000,25.680000,1840000
1954-01-20,25.750000,25.750000,25.750000,25.750000,25.750000,1960000
1954-01-21,25.790001,25.790001,25.790001,25.790001,25.790001,1780000
1954-01-22,25.850000,25.850000,25.850000,25.850000,25.850000,1890000
1954-01-25,25.930000,25.930000,25.930000,25.930000,25.930000,1860000
1954-01-26,26.090000,26.090000,26.090000,26.090000,26.090000,2120000
1954-01-27,26.010000,26.010000,26.010000,26.010000,26.010000,2020000
1954-01-28,26.020000,26.020000,26.020000,26.020000,26.020000,1730000
1954-01-29,26.080000,26.080000,26.080000,26.080000,26.080000,1950000
1954-02-01,25.990000,25.990000,25.990000,25.990000,25.990000,1740000
1954-02-02,25.920000,25.920000,25.920000,25.920000,25.920000,1420000
1954-02-03,26.010000,26.010000,26.010000,26.010000,26.010000,1690000
1954-02-04,26.200001,26.200001,26.200001,26.200001,26.200001,2040000
1954-02-05,26.299999,26.299999,26.299999,26.299999,26.299999,2030000
1954-02-08,26.230000,26.230000,26.230000,26.230000,26.230000,2180000
1954-02-09,26.170000,26.170000,26.170000,26.170000,26.170000,1880000
1954-02-10,26.139999,26.139999,26.139999,26.139999,26.139999,1790000
1954-02-11,26.059999,26.059999,26.059999,26.059999,26.059999,1860000
1954-02-12,26.120001,26.120001,26.120001,26.120001,26.120001,1730000
1954-02-15,26.040001,26.040001,26.040001,26.040001,26.040001,2080000
1954-02-16,25.809999,25.809999,25.809999,25.809999,25.809999,1870000
1954-02-17,25.860001,25.860001,25.860001,25.860001,25.860001,1740000
1954-02-18,25.860001,25.860001,25.860001,25.860001,25.860001,1500000
1954-02-19,25.920000,25.920000,25.920000,25.920000,25.920000,1510000
1954-02-23,25.830000,25.830000,25.830000,25.830000,25.830000,1470000
1954-02-24,25.830000,25.830000,25.830000,25.830000,25.830000,1350000
1954-02-25,25.910000,25.910000,25.910000,25.910000,25.910000,1470000
1954-02-26,26.150000,26.150000,26.150000,26.150000,26.150000,1910000
1954-03-01,26.250000,26.250000,26.250000,26.250000,26.250000,2040000
1954-03-02,26.320000,26.320000,26.320000,26.320000,26.320000,1980000
1954-03-03,26.320000,26.320000,26.320000,26.320000,26.320000,2240000
1954-03-04,26.410000,26.410000,26.410000,26.410000,26.410000,1830000
1954-03-05,26.520000,26.520000,26.520000,26.520000,26.520000,2030000
1954-03-08,26.450001,26.450001,26.450001,26.450001,26.450001,1650000
1954-03-09,26.510000,26.510000,26.510000,26.510000,26.510000,1630000
1954-03-10,26.570000,26.570000,26.570000,26.570000,26.570000,1870000
1954-03-11,26.690001,26.690001,26.690001,26.690001,26.690001,2050000
1954-03-12,26.690001,26.690001,26.690001,26.690001,26.690001,1980000
1954-03-15,26.570000,26.570000,26.570000,26.570000,26.570000,1680000
1954-03-16,26.559999,26.559999,26.559999,26.559999,26.559999,1540000
1954-03-17,26.620001,26.620001,26.620001,26.620001,26.620001,1740000
1954-03-18,26.730000,26.730000,26.730000,26.730000,26.730000,2020000
1954-03-19,26.809999,26.809999,26.809999,26.809999,26.809999,1930000
1954-03-22,26.790001,26.790001,26.790001,26.790001,26.790001,1800000
1954-03-23,26.600000,26.600000,26.600000,26.600000,26.600000,2180000
1954-03-24,26.469999,26.469999,26.469999,26.469999,26.469999,1900000
1954-03-25,26.420000,26.420000,26.420000,26.420000,26.420000,1720000
1954-03-26,26.559999,26.559999,26.559999,26.559999,26.559999,1550000
1954-03-29,26.660000,26.660000,26.660000,26.660000,26.660000,1870000
1954-03-30,26.690001,26.690001,26.690001,26.690001,26.690001,2130000
1954-03-31,26.940001,26.940001,26.940001,26.940001,26.940001,2690000
1954-04-01,27.170000,27.170000,27.170000,27.170000,27.170000,2270000
1954-04-02,27.209999,27.209999,27.209999,27.209999,27.209999,1830000
1954-04-05,27.260000,27.260000,27.260000,27.260000,27.260000,1710000
1954-04-06,27.010000,27.010000,27.010000,27.010000,27.010000,2120000
1954-04-07,27.110001,27.110001,27.110001,27.110001,27.110001,1830000
1954-04-08,27.379999,27.379999,27.379999,27.379999,27.379999,2300000
1954-04-09,27.379999,27.379999,27.379999,27.379999,27.379999,2360000
1954-04-12,27.570000,27.570000,27.570000,27.570000,27.570000,1790000
1954-04-13,27.639999,27.639999,27.639999,27.639999,27.639999,2020000
1954-04-14,27.850000,27.850000,27.850000,27.850000,27.850000,2330000
1954-04-15,27.940001,27.940001,27.940001,27.940001,27.940001,2200000
1954-04-19,27.760000,27.760000,27.760000,27.760000,27.760000,2430000
1954-04-20,27.750000,27.750000,27.750000,27.750000,27.750000,1860000
1954-04-21,27.639999,27.639999,27.639999,27.639999,27.639999,1870000
1954-04-22,27.680000,27.680000,27.680000,27.680000,27.680000,1750000
1954-04-23,27.780001,27.780001,27.780001,27.780001,27.780001,1990000
1954-04-26,27.879999,27.879999,27.879999,27.879999,27.879999,2150000
